age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	0	.9988411	1	.6376952	.9999952	1	.8322536	.9990665	1	.3650033	.9999276	1	.7604138	1	1	.9619401	.9999998	1	.9009627	.9999215	1	.7519611	1	1	.9245273	.9995868	1	.6750442	.9998402	1	.7274884	.9989383	1	.6215722	.9999976	1	.8514155	1	1	.9425192	1	1	.9988907	1	1	.9242854	.9996771	1	.6729531	1	1	.9961882	1	1	.9412973	.9999978	1	.8007437	1	1	.9791198	.9999898	1	.7973176	.9999858	1	.6548656	.9468971	1	.2718656	1	1	.9199526	.9999675	1	.7503064	.9999995	1	.7880325	.9772731	1	.3013823	.9993528	1	.471173	1	1	.9360999	.9999029	1	.7469235	.9999969	1	.8426843	.9992982	1	.5495784	.9995211	1	.669006	.9996181	1	.6749081	.9952654	1	.3889402	.9994856	.9999919	.9999999	1
29	0	.9988551	1	.6382923	.9999954	1	.8327377	.9990782	1	.3654819	.9999288	1	.760965	1	1	.9621431	.9999999	1	.9013309	.9999228	1	.7525336	1	1	.924846	.9995925	1	.6756501	.9998427	1	.7280703	.9989513	1	.6221775	.9999977	1	.8518876	1	1	.9427893	1	1	.9989034	1	1	.9246119	.9996817	1	.6735623	1	1	.9962234	1	1	.9415711	.9999979	1	.8012767	1	1	.9792545	.99999	1	.7978425	.999986	1	.6554678	.9471759	1	.2722447	1	1	.9202859	.9999681	1	.7508742	.9999995	1	.7885855	.9774268	1	.3017952	.9993612	1	.4717129	1	1	.9363873	.9999045	1	.7474985	.999997	1	.8431643	.9993072	1	.5501661	.9995276	1	.6696115	.9996234	1	.6754885	.9953107	1	.389442	.9994856	.9999919	.9999999	1
30	0	.998862	1	.638549	.9999954	1	.8329465	.9990839	1	.3656955	.9999294	1	.7611994	1	1	.9622312	.9999999	1	.9014879	.9999235	1	.7527878	1	1	.9249852	.9995953	1	.6759189	.9998439	1	.728327	.9989578	1	.6224428	.9999977	1	.8520974	1	1	.942908	1	1	.9989091	1	1	.9247584	.999684	1	.6738354	1	1	.996239	1	1	.9416919	.9999979	1	.8015128	1	1	.9793144	.9999901	1	.7980694	.9999862	1	.655737	.9473158	1	.2724117	1	1	.9204323	.9999684	1	.7511226	.9999995	1	.7888345	.9775038	1	.3019773	.9993654	1	.4719457	1	1	.9365128	.9999053	1	.7477517	.999997	1	.8433751	.9993117	1	.5504226	.9995309	1	.6698787	.999626	1	.6757308	.9953333	1	.3896672	.9994856	.9999919	.9999999	1
31	0	.9988611	1	.6384267	.9999954	1	.8328494	.9990832	1	.3656113	.9999294	1	.7610812	1	1	.9621918	.9999999	1	.9014103	.9999234	1	.7526881	1	1	.9249253	.999595	1	.6758122	.9998438	1	.7282218	.9989569	1	.6223292	.9999977	1	.8520156	1	1	.9428585	1	1	.9989071	1	1	.9247051	.9996837	1	.6737341	1	1	.996233	1	1	.9416422	.9999979	1	.8014181	1	1	.9792917	.9999901	1	.7979647	.9999861	1	.6556339	.9472978	1	.2723413	1	1	.9203711	.9999684	1	.7510153	.9999995	1	.7887443	.9774939	1	.3019006	.9993649	1	.4718343	1	1	.9364583	.9999052	1	.7476467	.999997	1	.8432865	.9993112	1	.5503089	.9995304	1	.6697695	.9996257	1	.6755966	.9953303	1	.3895823	.9994856	.9999919	.9999999	1
32	0	.9988514	1	.6378865	.9999954	1	.8324144	.9990751	1	.3651968	.9999285	1	.7605742	1	1	.9620118	.9999999	1	.9010736	.9999225	1	.752198	1	1	.9246455	.999591	1	.6752914	.999842	1	.7277176	.9989479	1	.6217976	.9999976	1	.8516119	1	1	.9426229	1	1	.9988966	1	1	.924431	.9996805	1	.6732196	1	1	.9962029	1	1	.9414037	.9999979	1	.8009574	1	1	.9791777	.9999899	1	.7974938	.9999859	1	.6551186	.9471021	1	.2720084	1	1	.9200804	.999968	1	.750515	.9999995	1	.7882786	.9773862	1	.3015376	.999359	1	.4713418	1	1	.9362051	.9999041	1	.7471467	.9999969	1	.8428674	.9993048	1	.5497861	.9995258	1	.6692449	.999622	1	.675047	.9952987	1	.3891543	.9994856	.9999919	.9999999	1
33	0	.9988315	1	.6368884	.9999952	1	.8316081	.9990586	1	.3644198	.9999268	1	.7596403	1	1	.9616758	.9999998	1	.9004515	.9999206	1	.7512792	1	1	.924123	.9995828	1	.6743163	.9998385	1	.7267756	.9989294	1	.6208076	.9999976	1	.850854	1	1	.9421815	1	1	.9988766	1	1	.9239134	.9996739	1	.6722518	1	1	.9961458	1	1	.9409565	.9999978	1	.8000945	1	1	.9789622	.9999896	1	.7966204	.9999855	1	.6541504	.9467076	1	.2713883	1	1	.9195369	.9999671	1	.7495832	.9999995	1	.7873996	.9771685	1	.3008608	.999347	1	.4704313	1	1	.9357321	.9999018	1	.746213	.9999968	1	.8420848	.999292	1	.5488143	.9995166	1	.6682648	.9996144	1	.6740417	.9952345	1	.3883501	.9994856	.9999919	.9999999	1
34	0	.9988002	1	.6353905	.9999949	1	.8303941	.9990326	1	.3632477	.999924	1	.7582391	1	1	.961167	.9999998	1	.8995146	.9999176	1	.7498915	1	1	.9233328	.9995699	1	.6728451	.9998329	1	.7253548	.9989004	1	.6193178	.9999974	1	.8497071	1	1	.9415123	1	1	.9988458	1	1	.9231268	.9996635	1	.670789	1	1	.9960582	1	1	.9402779	.9999977	1	.79879	1	1	.9786338	.9999892	1	.7953057	.9999849	1	.652687	.9460912	1	.270456	.9999999	1	.918714	.9999658	1	.7481788	.9999995	1	.7860672	.9768276	1	.2998428	.9993279	1	.4690649	1	1	.935016	.9998982	1	.7448047	.9999967	1	.8409029	.9992715	1	.5473528	.9995019	1	.6667873	.9996023	1	.6725386	.9951336	1	.3871363	.9994856	.9999919	.9999999	1
35	0	.9987555	1	.6333486	.9999946	1	.8287324	.9989953	1	.3616481	.99992	1	.7563267	1	1	.9604653	.9999998	1	.8982301	.9999133	1	.7479911	.9999999	1	.9222458	.9995514	1	.6708332	.9998248	1	.7234112	.9988588	1	.6172839	.9999973	1	.8481326	1	1	.94059	1	1	.9988024	1	1	.9220423	.9996485	1	.6687866	1	1	.9959357	1	1	.9393423	.9999975	1	.7970018	1	1	.9781783	.9999885	1	.7935075	.999984	1	.6506841	.9452279	1	.2691864	.9999999	1	.9175821	.9999638	1	.746258	.9999994	1	.7842381	.976348	1	.2984559	.9993007	1	.4672042	1	1	.9340302	.999893	1	.7428778	.9999964	1	.8392823	.9992423	1	.5453594	.9994808	1	.6647677	.999585	1	.6704931	.9949905	1	.3854788	.9994856	.9999919	.9999999	1
36	0	.9986951	1	.6307151	.9999941	1	.8265786	.9989449	1	.3595879	.9999144	1	.7538551	1	1	.9595467	.9999998	1	.8965605	.9999074	1	.7455299	.9999999	1	.9208288	.9995262	1	.6682322	.9998137	1	.7208966	.9988027	1	.6146588	.999997	1	.8460867	1	1	.9393851	1	1	.9987442	1	1	.9206266	.9996281	1	.6661966	1	1	.9957728	1	1	.9381199	.9999973	1	.7946829	1	1	.9775792	.9999875	1	.7911791	.9999827	1	.6480944	.9440894	1	.2675539	.9999999	1	.9161065	.9999611	1	.7437724	.9999993	1	.7818649	.9757124	1	.2966721	.9992637	1	.4648093	1	1	.9327437	.9998858	1	.7403839	.9999961	1	.8371788	.9992027	1	.5427897	.9994523	1	.6621579	.9995614	1	.6678565	.994799	1	.3833431	.9994856	.9999919	.9999999	1
37	0	.9986161	1	.6274382	.9999934	1	.8238819	.998879	1	.3570337	.999907	1	.7507706	1	1	.958383	.9999998	1	.8944622	.9998994	1	.7424549	.9999999	1	.9190428	.999493	1	.6649895	.999799	1	.7177578	.9987293	1	.6113915	.9999966	1	.84352	1	1	.9378628	1	1	.9986684	1	1	.9188405	.9996012	1	.6629665	1	1	.9955625	1	1	.9365759	.9999969	1	.7917811	1	1	.9768158	.9999862	1	.788268	.9999809	1	.6448672	.9426443	1	.2655325	.9999999	1	.9142472	.9999574	1	.7406688	.9999993	1	.7788951	.9749001	1	.2944628	.9992152	1	.461839	1	1	.93112	.9998763	1	.7372694	.9999956	1	.8345422	.9991508	1	.5395967	.9994147	1	.6589052	.9995304	1	.6645762	.9945513	1	.3806934	.9994856	.9999919	.9999999	1
38	0	.9985148	1	.623461	.9999925	1	.8205845	.9987941	1	.3539515	.9998973	1	.7470131	1	1	.9569394	.9999998	1	.8918843	.999889	1	.7387061	.9999999	1	.9168415	.99945	1	.6610469	.9997798	1	.7139355	.998635	1	.6074262	.9999961	1	.8403757	1	1	.9359819	1	1	.9985709	1	1	.916638	.9995663	1	.6590387	1	1	.9952958	1	1	.9346688	.9999965	1	.7882375	1	1	.9758629	.9999844	1	.7847152	.9999785	1	.6409476	.9408568	1	.2630954	.9999999	1	.9119565	.9999526	1	.7368877	.9999992	1	.7752699	.9738872	1	.2917987	.9991525	1	.4582497	1	1	.9291161	.9998637	1	.733474	.9999951	1	.831315	.9990838	1	.5357302	.999366	1	.6549516	.9994901	1	.6605939	.9942377	1	.3774928	.9994856	.9999919	.9999999	1
39	0	.9983862	1	.6187208	.9999914	1	.8166201	.9986863	1	.3503063	.9998845	1	.7425145	1	1	.9551739	.9999997	1	.8887666	.9998753	1	.7342162	.9999999	1	.9141701	.9993947	1	.6563398	.9997548	1	.7093628	.9985152	1	.6027017	.9999955	1	.8365878	1	1	.9336928	1	1	.9984469	.9999999	1	.9139641	.9995213	1	.654349	1	1	.994961	1	1	.9323491	.9999958	1	.7839855	1	1	.9746889	.9999821	1	.7804533	.9999754	1	.6362754	.938686	1	.2602153	.9999999	1	.9091782	.9999461	1	.7323622	.999999	1	.7709231	.9726452	1	.28865	.9990726	1	.4539962	1	1	.9266803	.9998473	1	.7289302	.9999942	1	.8274307	.9989983	1	.5311364	.9993036	1	.6502329	.9994384	1	.6558449	.9938462	1	.3737029	.9994856	.9999919	.9999999	1
40	0	.9982242	1	.6131482	.9999897	1	.8119119	.99855	1	.3460628	.9998679	1	.7371975	1	1	.9530351	.9999996	1	.8850384	.9998575	1	.7289089	.9999999	1	.910963	.9993242	1	.6507964	.9997225	1	.7039645	.9983642	1	.5971506	.9999946	1	.8320796	1	1	.9309361	1	1	.9982893	.9999999	1	.9107533	.9994636	1	.6488265	1	1	.9945434	1	1	.9295577	.999995	1	.7789488	1	1	.973255	.999979	1	.7754055	.9999712	1	.6307852	.9360856	1	.256864	.9999999	1	.9058452	.9999377	1	.7270168	.9999987	1	.7657801	.9711406	1	.2849861	.998971	1	.4490306	1	1	.9237509	.999826	1	.7235612	.999993	1	.8228125	.99889	1	.5257576	.999224	1	.6446775	.9993722	1	.6502576	.993362	1	.3692839	.9994856	.9999919	.9999999	1
41	0	.9980249	1	.6067979	.9999875	1	.8064851	.9983818	1	.3412828	.9998465	1	.7311012	1	1	.9505132	.9999995	1	.8807067	.9998346	1	.7228246	.9999999	1	.9072204	.999236	1	.6444683	.9996816	1	.6977854	.9981781	1	.59083	.9999933	1	.8268712	1	1	.9277081	1	1	.9980934	.9999999	1	.9070064	.9993913	1	.6425238	1	1	.9940345	1	1	.9262925	.9999939	1	.7731614	1	1	.9715484	.9999747	1	.7696048	.9999656	1	.6245356	.9330649	1	.2530907	.9999999	1	.901959	.9999266	1	.7208946	.9999985	1	.7598788	.9693704	1	.2808602	.9988451	1	.4434177	1	1	.9203255	.9997988	1	.7174083	.9999915	1	.8174826	.9987556	1	.5196571	.9991249	1	.6383378	.9992895	1	.6438837	.9927788	1	.3642972	.9994856	.9999919	.9999999	1
42	0	.9978026	1	.6002618	.9999849	1	.8008351	.9981935	1	.336419	.9998215	1	.7247846	1	1	.9478219	.9999993	1	.8761571	.999808	1	.7165253	.9999999	1	.9032713	.9991361	1	.6379442	.9996345	1	.6914011	.9979702	1	.5843319	.9999918	1	.8214322	1	1	.9242886	1	1	.9978721	.9999999	1	.9030544	.9993089	1	.6360314	1	1	.993472	1	1	.922838	.9999925	1	.767152	1	1	.9697095	.9999697	1	.7635827	.999959	1	.618116	.9298913	1	.2492579	.9999999	1	.8978614	.9999136	1	.7145642	.999998	1	.7537595	.9674856	1	.2766647	.9987032	1	.4376876	1	1	.9167017	.9997672	1	.7110384	.9999896	1	.8119229	.9986045	1	.5134084	.9990126	1	.6318038	.9991956	1	.6373135	.9921424	1	.3592166	.9994856	.9999919	.9999999	1
43	0	.997583	1	.5943022	.999982	1	.7956327	.9980069	1	.3320236	.9997959	1	.7189877	1	1	.9452816	.9999992	1	.8719307	.9997807	1	.7107528	.9999998	1	.8995861	.9990359	1	.6319869	.9995866	1	.6855666	.9977646	1	.5784144	.9999902	1	.8164042	1	1	.9210837	1	1	.9976521	.9999999	1	.8993695	.9992261	1	.6301129	1	1	.9929232	1	1	.9196049	.9999909	1	.7616254	1	1	.9679582	.9999644	1	.7580484	.999952	1	.6122793	.9269308	1	.2458076	.9999998	1	.8940389	.9999001	1	.708773	.9999976	1	.7481367	.965705	1	.2728778	.9985619	1	.4324971	1	1	.9133086	.9997348	1	.7051984	.9999876	1	.806789	.9984542	1	.5077333	.9989004	1	.6258391	.9991012	1	.6313108	.9915268	1	.3546249	.9994856	.9999919	.9999999	1
44	0	.9974006	1	.5897049	.9999794	1	.791598	.9978515	1	.3286429	.9997739	1	.7144907	1	1	.9432653	.999999	1	.8686251	.9997572	1	.7062879	.9999998	1	.8966919	.9989516	1	.6273873	.9995458	1	.6810725	.9975936	1	.5738574	.9999887	1	.812481	1	1	.9185538	1	1	.9974698	.9999999	1	.8964806	.9991562	1	.6255594	1	1	.9924752	1	1	.917057	.9999896	1	.7573296	1	1	.9665579	.9999597	1	.7537556	.9999459	1	.6077989	.9245856	1	.2431766	.9999998	1	.891035	.9998884	1	.7043058	.9999972	1	.7437646	.9642795	1	.2699721	.9984436	1	.4285052	1	1	.9106308	.9997071	1	.7006738	.9999858	1	.8027875	.9983286	1	.5033635	.9988061	1	.6212348	.9990218	1	.6266679	.9910244	1	.351102	.9994856	.9999919	.9999999	1
45	0	.9972957	1	.587239	.9999779	1	.789453	.997762	1	.3268043	.9997609	1	.7120673	1	1	.942164	.9999989	1	.8668493	.9997433	1	.7039034	.9999998	1	.8951303	.9989026	1	.6249222	.999522	1	.6786996	.9974952	1	.5714228	.9999878	1	.8103612	1	1	.9171766	1	1	.9973682	.9999999	1	.8949306	.9991155	1	.623148	1	1	.9922261	1	1	.9156757	.9999887	1	.7550115	1	1	.9657902	.9999569	1	.7514557	.9999422	1	.6054354	.9232788	1	.2417839	.9999998	1	.8894073	.9998814	1	.7019403	.999997	1	.7413958	.9634796	1	.2684019	.9983752	1	.4263514	1	1	.909169	.9996908	1	.6982419	.9999847	1	.8006284	.998256	1	.5010118	.9987515	1	.6187671	.9989756	1	.6241623	.9907387	1	.3492076	.9994856	.9999919	.9999999	1
