age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	1	.5592363	.9950653	.118704	.7852107	.9999666	.2050934	.8319392	1	.1587864	.647491	.9988611	.148202	.9500198	1	.3587425	.769237	.9999374	.1992273	.8083638	.9999813	.2217947	.8953071	.9999996	.2903776	.8264526	.9999913	.2314243	.645521	.9988692	.1466012	.5160922	.9932039	.100176	.8181179	.999989	.2246522	.5825788	.9990427	.1039889	.9581653	1	.3177543	.8100122	.999997	.1950861	.5184989	.9968596	.0885126	.9945998	1	.3962367	.9563749	1	.3146707	.7598433	.9999869	.1655312	.8432902	.9999964	.2395961	.7421334	.9999197	.1769911	.7876197	.999999	.1593524	.5482208	.99798	.0967453	.8461372	.9999973	.2392343	.5453806	.9976232	.0977361	.9932397	1	.4982825	.5239216	.9958562	.0955265	.7193839	.9999235	.1566406	.6679808	.9999453	.1164932	.624352	.9984388	.1378656	.7394785	.9998874	.1804445	.9722389	1	.3812554	.6522419	.9991698	.1455276	.7353848	.9998655	.1798571	.8729718	.9999999	.2342296	.5610501	.7424341	.8494718	.9566949
29	1	.565926	.9955364	.1207555	.7912903	.9999725	.2084478	.8374424	1	.1614665	.6542862	.9989983	.1507104	.9527385	1	.363975	.7754683	.9999478	.2024946	.8141841	.9999847	.2253898	.8996261	.9999997	.294858	.8320348	.999993	.2351514	.652318	.9990051	.1490951	.5226051	.9938151	.1019273	.8238139	.9999911	.2282889	.5893315	.9991603	.1058044	.9605721	1	.3225573	.8158122	.9999976	.1983115	.5250237	.9971825	.0900744	.9951013	1	.4018394	.9588526	1	.319442	.7661542	.9999894	.1683197	.8486195	.9999972	.2434332	.7485758	.9999328	.1799425	.7936745	.9999992	.1620408	.5548725	.9982034	.0984391	.8514205	.9999979	.2430668	.5520217	.9978793	.0994483	.9938418	1	.5046285	.5304722	.9962626	.0972068	.7259626	.9999361	.1592878	.6747449	.9999546	.1185127	.6311557	.9986178	.1402263	.7459387	.9999052	.1834519	.9740356	1	.3867	.6590319	.9992738	.1480072	.7418714	.9998865	.1828423	.8777717	.9999999	.2380063	.5610501	.7424341	.8494718	.9566949
30	1	.5732245	.9960079	.1230171	.7978302	.9999779	.2121398	.8433337	1	.1644197	.6616674	.9991317	.1534746	.9555804	1	.3697085	.7821808	.9999574	.2060916	.8204311	.9999878	.2293451	.9042068	.9999998	.299778	.8380143	.9999945	.23925	.659702	.9991372	.1518435	.5297239	.9944305	.1038591	.8299211	.999993	.2322887	.596691	.9992743	.1078071	.9630792	1	.3278295	.8220363	.9999982	.2018616	.5321547	.9975029	.0917978	.9956031	1	.4079767	.9614356	1	.3246784	.7729576	.9999917	.1713911	.8543167	.9999979	.2476519	.755531	.9999449	.1831928	.8001863	.9999994	.1650053	.5621333	.9984229	.1003082	.8570666	.9999984	.2472801	.5592719	.9981318	.1013374	.9944469	1	.5115491	.5376298	.9966682	.0990595	.7330766	.9999476	.1622043	.6820835	.999963	.1207405	.6385555	.998793	.1428275	.7529144	.9999216	.1867622	.9758921	1	.3926637	.6664054	.9993742	.1507388	.7488778	.9999059	.1861292	.8828819	.9999999	.2421584	.5610501	.7424341	.8494718	.9566949
31	1	.5812194	.9964755	.1255301	.8048822	.9999826	.2162345	.8496523	1	.1676974	.6697134	.9992597	.1565443	.9585487	1	.3760359	.7894303	.9999661	.2100821	.8271504	.9999906	.2337297	.9090692	.9999999	.3052208	.8444322	.9999958	.2437915	.667752	.9992639	.1548963	.5375379	.9950454	.1060068	.8364826	.9999946	.2367207	.6047431	.9993833	.1100331	.9656876	1	.3336577	.8287297	.9999986	.2057986	.5399813	.9978176	.0937142	.9961024	1	.414744	.9641254	1	.3304657	.7803119	.9999936	.1747994	.8604178	.9999984	.2523251	.7630609	.9999558	.1867995	.8072063	.9999996	.1682982	.5700911	.9986363	.1023868	.8631105	.9999988	.2519466	.5672191	.9983782	.1034381	.9950518	1	.5191458	.5454836	.9970693	.1011181	.7407927	.999958	.165442	.6900727	.9999706	.1232166	.6466329	.9989625	.145716	.7604682	.9999366	.190434	.9778063	1	.3992415	.6744407	.99947	.1537718	.7564673	.9999237	.1897759	.8883294	.9999999	.2467567	.5610501	.7424341	.8494718	.9566949
32	1	.5899981	.9969343	.1283392	.8124906	.9999868	.2208018	.8564287	1	.1713557	.6785	.9993806	.1599736	.961639	1	.3830547	.7972655	.9999737	.2145342	.8343797	.9999929	.2386178	.9142238	.9999999	.3112744	.8513204	.999997	.248852	.6765441	.9993839	.1583073	.5461376	.9956534	.108409	.8435332	.999996	.2416598	.6135728	.999486	.1125219	.9683914	1	.3401334	.8359296	.999999	.210189	.5485938	.9981231	.0958579	.9965947	1	.4222408	.9669165	1	.3368952	.788268	.9999952	.1786033	.8669499	.9999988	.2575307	.7712212	.9999655	.1908247	.8147782	.9999997	.1719766	.5788343	.9988411	.1047119	.8695784	.9999991	.2571441	.575952	.9986157	.1057876	.9956516	1	.5275219	.5541237	.9974615	.1034193	.7491722	.9999673	.169057	.6987846	.9999773	.1259847	.6554675	.9991242	.1489427	.7686567	.9999501	.1945304	.9797708	1	.4065326	.6832128	.9995599	.1571591	.7646977	.9999397	.1938456	.8941317	1	.2518775	.5610501	.7424341	.8494718	.9566949
33	1	.5996475	.9973783	.1314931	.8206902	.9999902	.2259167	.8636826	1	.1754549	.688099	.9994929	.1638208	.9648389	1	.3908671	.8057262	.9999802	.2195216	.8421465	.9999949	.2440889	.9196706	.9999999	.3180326	.8587005	.9999978	.254513	.6861507	.9994953	.1621345	.5556145	.9962471	.1111075	.8510969	.9999971	.2471855	.6232638	.9995811	.1153166	.9711775	1	.3473533	.8436629	.9999993	.2151049	.5580834	.9984153	.0982664	.9970742	1	.4305703	.9697958	1	.3440626	.7968687	.9999965	.1828661	.8739288	.9999992	.2633519	.7800599	.9999739	.1953358	.8229358	.9999998	.176102	.5884512	.9990345	.107324	.8764852	.9999994	.2629554	.5855592	.998841	.108427	.9962395	1	.5367817	.5636408	.9978396	.106003	.7582694	.9999753	.1731101	.7082862	.999983	.129092	.6651359	.9992757	.1525627	.7775282	.9999618	.1991194	.9817725	1	.4146405	.6927922	.9996428	.1609583	.7736185	.9999536	.1984058	.9002954	1	.2576022	.5610501	.7424341	.8494718	.9566949
34	1	.6102529	.9978011	.1350448	.8295043	.999993	.2316598	.8714213	1	.1800606	.6985765	.9995951	.1681494	.9681271	1	.3995792	.8148411	.9999856	.2251235	.8504658	.9999964	.2502282	.925397	.9999999	.325594	.8665816	.9999985	.2608618	.6966382	.9995966	.1664412	.5660603	.9968183	.1141482	.8591858	.999998	.2533835	.6338969	.9996672	.1184642	.9740248	1	.3554195	.8519442	.9999996	.2206237	.5685416	.9986899	.1009806	.9975344	1	.4398393	.9727422	1	.3520694	.8061458	.9999976	.1876565	.8813579	.9999995	.2698777	.7896147	.9999809	.2004051	.8317017	.9999999	.1807414	.5990289	.9992137	.1102675	.8838335	.9999996	.2694694	.5961283	.9990508	.1114011	.9968075	1	.5470288	.5741256	.998198	.108913	.7681292	.9999819	.1776671	.7186382	.9999877	.1325903	.6757097	.9994151	.156636	.7871215	.9999717	.2042745	.9837925	1	.4236722	.703244	.9997175	.165232	.7832696	.9999655	.2035298	.9068142	1	.2640178	.5610501	.7424341	.8494718	.9566949
35	1	.6218967	.9981963	.1390521	.8389418	.9999953	.2381181	.8796368	1	.1852446	.7099906	.9996857	.1730282	.9714736	1	.409301	.8246251	.99999	.231425	.8593383	.9999976	.2571269	.9313768	1	.3340632	.8749577	.999999	.2679918	.7080655	.9996866	.1712962	.5775664	.9973583	.1175814	.8677968	.9999987	.2603456	.6455492	.9997431	.1220163	.9769047	1	.3644387	.8607736	.9999997	.226829	.5800595	.9989427	.1040456	.9979678	1	.4501573	.9757267	1	.3610218	.8161179	.9999985	.1930488	.8892257	.9999996	.2772033	.7999108	.9999865	.206111	.841084	.9999999	.1859674	.6106524	.999376	.1135908	.8916108	.9999998	.2767807	.6077449	.999242	.1147589	.9973467	1	.5583646	.5856683	.9985313	.112197	.7787855	.9999873	.1827998	.7298921	.9999915	.1365363	.6872545	.9995402	.1612278	.7974629	.9999799	.2100751	.9858065	1	.4337377	.7146248	.9997831	.1700481	.7936791	.9999753	.2092968	.9136677	1	.2712177	.5610501	.7424341	.8494718	.9566949
36	1	.634657	.9985577	.1435784	.8489953	.9999969	.2453846	.8883042	1	.1910845	.7223893	.9997638	.1785322	.9748394	1	.420145	.8350773	.9999933	.238518	.8687474	.9999985	.264883	.937569	1	.3435497	.8838058	.9999994	.2760025	.7204813	.9997643	.1767744	.5902224	.9978585	.1214623	.87691	.9999992	.2681695	.6582913	.9998083	.1260295	.979781	1	.3745225	.8701337	.9999998	.233811	.5927259	.9991699	.1075113	.9983671	1	.4616355	.9787124	1	.3710307	.8267877	.999999	.199124	.8975035	.9999998	.2854298	.8109581	.9999909	.2125384	.8510742	.9999999	.1918594	.6234029	.9995193	.1173478	.8997874	.9999999	.2849903	.6204909	.999412	.1185545	.9978479	1	.5708859	.5983561	.9988341	.115908	.7902575	.9999915	.1885859	.7420881	.9999943	.1409924	.6998267	.9996496	.1664091	.8085632	.9999863	.2166069	.9877859	1	.444949	.7269807	.9998391	.1754805	.8048593	.999983	.215792	.9208188	1	.2793015	.5610501	.7424341	.8494718	.9566949
37	1	.6486046	.99888	.148693	.8596369	.9999981	.2535595	.8973789	1	.1976654	.7358071	.9998291	.1847427	.9781779	1	.4322256	.8461764	.9999958	.2465008	.8786564	.9999991	.2736006	.9439166	1	.3541678	.8930829	.9999996	.285	.7339208	.9998292	.1829571	.6041136	.9983111	.1258518	.8864849	.9999995	.2769599	.6721852	.9998623	.1305664	.9826114	1	.3857868	.8799874	.9999999	.2416669	.6066254	.9993688	.1114325	.9987259	1	.4743856	.9816558	1	.3822116	.8381382	.9999994	.2059698	.9061431	.9999999	.2946647	.8227477	.9999942	.219779	.8616435	1	.1985038	.637355	.9996423	.1215975	.9083143	.9999999	.2942054	.6344421	.9995589	.1228476	.9983028	1	.5846815	.6122722	.9991023	.1201038	.8025464	.9999946	.19511	.7552511	.9999965	.146027	.7134708	.9997423	.1722577	.8204147	.9999911	.2239625	.9896984	1	.4574189	.740344	.9998851	.1816099	.8168045	.9999889	.2231077	.9282129	1	.2883754	.5610501	.7424341	.8494718	.9566949
38	1	.6637997	.9991593	.1544718	.8708158	.9999989	.2627496	.906794	1	.2050798	.7502605	.9998816	.1917483	.9814354	1	.4456565	.8578783	.9999975	.2554789	.8890058	.9999995	.2833905	.9503464	1	.3660355	.9027236	.9999998	.2950965	.7484018	.9998814	.1899329	.6193193	.9987099	.1308166	.8964587	.9999998	.2868276	.6872802	.9999054	.1356958	.9853484	1	.3983501	.8902743	.9999999	.2505009	.6218364	.9995373	.1158699	.9990387	1	.488517	.9845083	1	.3946826	.8501292	.9999997	.2136815	.9150751	.9999999	.3050214	.8352476	.9999965	.2279317	.87274	1	.2059946	.6525741	.9997441	.1264049	.9171218	.9999999	.304539	.6496651	.9996815	.1277038	.9987038	1	.5998284	.6274925	.9993327	.1248487	.8156317	.9999967	.202464	.7693871	.9999979	.1517155	.7282153	.9998181	.1788577	.8329869	.9999946	.2322415	.9915099	1	.4712579	.7547289	.9999217	.1885237	.829486	.9999931	.2313432	.9357765	1	.298552	.5610501	.7424341	.8494718	.9566949
39	1	.680288	.9993935	.1609976	.8824541	.9999994	.2730682	.9164585	1	.2134285	.7657434	.999922	.1996445	.984554	1	.4605485	.8701115	.9999986	.2655642	.8997099	.9999998	.2943696	.9567693	1	.3792729	.9126381	.9999999	.3064097	.7639191	.9999217	.1977976	.6359079	.9990503	.1364303	.9067437	.9999999	.2978891	.7036085	.9999383	.1414934	.987942	1	.412332	.9009087	1	.2604246	.6384261	.999675	.1208909	.9993023	1	.5041338	.9872178	1	.4085633	.8626935	.9999998	.2223619	.924207	1	.3166187	.8483989	.999998	.2371027	.8842851	1	.214434	.669112	.9998252	.1318421	.9261168	1	.3161097	.666213	.9997802	.1331959	.9990462	1	.6163866	.6440816	.9995239	.1302131	.8294662	.9999982	.2107474	.7844779	.9999989	.1581408	.7440681	.9998777	.1863012	.846222	.9999969	.2415506	.9931865	1	.486572	.7701262	.9999493	.1963169	.8428482	.9999961	.2406047	.9434164	1	.3099495	.5610501	.7424341	.8494718	.9566949
