age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
28	0	.0007776	.0011078	.0005458	.0017932	.0027475	.0011701	.0012917	.0042739	.0003899	.0010475	.001505	.0007291	.0026436	.0039955	.0017487	.0010646	.0016509	.0006865	.0013769	.0020513	.0009242	.0022442	.003354	.0015014	.0015834	.002463	.0010178	.0011372	.0016655	.0007765	.0012109	.001955	.0007499	.0017503	.0026261	.0011665	.0018592	.0038584	.0008954	.0034261	.0060663	.0019338	.0021967	.0035815	.001347	.0011449	.001928	.0006799	.0155216	.0335244	.0071508	.0055236	.0115848	.0026295	.0014523	.003163	.0006665	.0021126	.0034377	.001298	.0012688	.0021639	.0007438	.000659	.0027597	.0001572	.0012683	.0023556	.0006828	.001999	.0031264	.0012779	.0020326	.003398	.0012156	.0026147	.0054719	.0012485	.0010986	.0022394	.0005388	.0015176	.0032331	.0007121	.0022385	.004293	.0011666	.0009354	.0013855	.0006315	.0010293	.0016687	.0006348	.0008837	.0021359	.0003655	.001741	.0026427	.0011468	.0018786	.0029093	.0012128	.0010689	.0024333	.0004694	.0010997	.0016128	.0021058	.0029891
29	0	.0008032	.0011448	.0005635	.0018522	.0028391	.0012081	.0013342	.0044147	.0004027	.001082	.0015553	.0007527	.0027305	.0041286	.0018054	.0010996	.001706	.0007087	.0014222	.0021195	.0009542	.002318	.0034657	.0015501	.0016355	.0025447	.001051	.0011746	.001721	.0008017	.0012508	.00202	.0007744	.0018079	.0027133	.0012045	.0019203	.003986	.0009246	.0035387	.0062668	.001997	.002269	.0037002	.0013909	.0011826	.0019919	.000702	.0160286	.0346153	.0073841	.005705	.0119668	.0027153	.0015001	.0032675	.0006884	.0021821	.0035518	.0013403	.0013105	.0022358	.000768	.0006807	.0028508	.0001624	.0013101	.0024337	.0007051	.0020648	.0032302	.0013195	.0020995	.0035108	.0012552	.0027007	.0056526	.0012894	.0011347	.0023136	.0005563	.0015676	.0033406	.0007352	.0023121	.004435	.0012047	.0009662	.0014315	.0006521	.0010631	.0017241	.0006555	.0009128	.0022066	.0003775	.0017983	.0027305	.0011841	.0019404	.0030065	.0012521	.0011041	.0025138	.0004848	.0010997	.0016128	.0021058	.0029891
30	0	.0008277	.0011805	.0005803	.0019086	.0029274	.0012441	.0013748	.0045498	.000415	.001115	.0016039	.000775	.0028137	.0042568	.0018593	.0011332	.0017591	.0007299	.0014656	.0021852	.0009828	.0023887	.0035732	.0015965	.0016854	.0026235	.0010825	.0012105	.0017744	.0008256	.0012889	.0020826	.0007976	.001863	.0027973	.0012406	.0019789	.0041086	.0009525	.0036464	.0064594	.0020572	.0023381	.0038143	.0014328	.0012187	.0020534	.0007231	.0165134	.0356622	.0076063	.0058785	.0123336	.0027971	.0015458	.0033679	.0007092	.0022486	.0036615	.0013804	.0013505	.002305	.0007911	.0007015	.0029382	.0001673	.00135	.0025089	.0007262	.0021277	.0033302	.0013591	.0021635	.0036194	.0012928	.002783	.0058262	.0013282	.0011693	.0023849	.0005731	.0016154	.003444	.0007573	.0023825	.0045716	.001241	.0009956	.0014759	.0006716	.0010955	.0017775	.0006751	.0009406	.0022745	.0003889	.0018531	.0028151	.0012196	.0019995	.0031003	.0012893	.0011378	.002591	.0004994	.0010997	.0016128	.0021058	.0029891
31	0	.0008506	.0012143	.0005959	.0019615	.0030106	.0012778	.0014129	.0046768	.0004264	.0011459	.0016497	.0007959	.0028916	.0043776	.0019096	.0011646	.0018091	.0007496	.0015062	.0022471	.0010095	.0024548	.0036745	.0016397	.0017321	.0026976	.0011119	.001244	.0018248	.000848	.0013246	.0021415	.0008193	.0019147	.0028765	.0012742	.0020337	.0042239	.0009786	.0037474	.0066406	.0021133	.0024029	.0039218	.0014718	.0012525	.0021113	.0007429	.0169677	.0366451	.0078139	.0060411	.0126784	.0028735	.0015887	.0034623	.0007286	.0023109	.0037649	.001418	.0013879	.0023702	.0008125	.0007209	.0030201	.000172	.0013874	.0025796	.000746	.0021866	.0034243	.001396	.0022234	.0037215	.001328	.0028601	.0059895	.0013646	.0012017	.002452	.0005888	.0016601	.0035411	.0007779	.0024485	.0047	.0012749	.0010233	.0015178	.0006897	.0011259	.0018277	.0006935	.0009667	.0023383	.0003995	.0019044	.0028948	.0012527	.0020549	.0031887	.001324	.0011693	.0026636	.0005131	.0010997	.0016128	.0021058	.0029891
32	0	.0008716	.0012452	.0006101	.0020098	.0030866	.0013084	.0014477	.0047928	.0004368	.0011741	.0016918	.0008148	.0029628	.0044882	.0019553	.0011933	.0018549	.0007675	.0015433	.0023038	.0010337	.0025153	.0037673	.001679	.0017747	.0027655	.0011387	.0012747	.0018709	.0008684	.0013573	.0021954	.0008389	.0019618	.002949	.0013049	.0020838	.0043293	.0010024	.0038396	.0068062	.0021646	.002462	.00402	.0015074	.0012833	.0021642	.0007609	.0173822	.0375432	.008003	.0061895	.0129937	.002943	.0016278	.0035486	.0007463	.0023678	.0038595	.0014522	.0014221	.0024298	.0008321	.0007387	.003095	.0001761	.0014216	.0026443	.0007641	.0022405	.0035106	.0014296	.0022781	.0038151	.00136	.0029305	.0061389	.0013977	.0012313	.0025133	.000603	.001701	.0036299	.0007967	.0025088	.0048175	.0013058	.0010485	.0015562	.0007063	.0011537	.0018737	.0007102	.0009905	.0023967	.0004092	.0019513	.0029678	.0012828	.0021055	.0032697	.0013556	.0011981	.00273	.0005256	.0010997	.0016128	.0021058	.0029891
33	0	.0008901	.0012725	.0006226	.0020524	.0031537	.0013354	.0014784	.0048953	.000446	.001199	.0017289	.0008314	.0030255	.0045859	.0019956	.0012186	.0018954	.0007833	.001576	.0023537	.0010551	.0025686	.003849	.0017137	.0018124	.0028254	.0011623	.0013017	.0019115	.0008863	.001386	.002243	.0008563	.0020034	.0030131	.0013318	.0021279	.0044223	.0010233	.0039208	.0069521	.0022098	.0025142	.0041067	.0015388	.0013105	.0022108	.0007767	.0177476	.038335	.0081698	.0063204	.0132718	.0030044	.0016623	.0036248	.0007619	.0024179	.0039429	.0014823	.0014522	.0024825	.0008494	.0007543	.003161	.0001798	.0014517	.0027014	.0007799	.0022879	.0035868	.0014591	.0023264	.0038975	.0013882	.0029925	.0062708	.0014269	.0012574	.0025675	.0006156	.0017371	.0037082	.0008132	.002562	.0049211	.001333	.0010707	.0015901	.0007209	.0011781	.0019143	.0007249	.0010115	.0024482	.0004178	.0019927	.0030321	.0013093	.0021501	.0033413	.0013833	.0012235	.0027886	.0005366	.0010997	.0016128	.0021058	.0029891
34	0	.0009056	.0012954	.0006331	.0020882	.0032099	.0013582	.0015042	.0049815	.0004537	.0012199	.0017601	.0008454	.0030782	.0046678	.0020295	.0012398	.0019293	.0007966	.0016035	.0023954	.0010732	.0026133	.0039175	.001743	.001844	.0028757	.0011822	.0013244	.0019454	.0009015	.0014102	.0022829	.0008709	.0020383	.0030668	.0013545	.002165	.0045003	.0010409	.0039891	.0070742	.0022479	.002558	.0041792	.0015652	.0013334	.0022499	.0007901	.0180545	.038999	.00831	.0064304	.0135052	.003056	.0016913	.0036888	.000775	.0024601	.0040128	.0015077	.0014776	.0025267	.0008639	.0007675	.0032163	.000183	.0014771	.0027493	.0007933	.0023278	.0036506	.001484	.002367	.0039667	.0014119	.0030447	.0063816	.0014514	.0012793	.0026131	.0006261	.0017674	.003774	.0008272	.0026066	.0050081	.0013559	.0010894	.0016184	.0007332	.0011987	.0019484	.0007373	.0010292	.0024915	.000425	.0020274	.0030861	.0013317	.0021876	.0034014	.0014067	.0012449	.0028378	.0005459	.0010997	.0016128	.0021058	.0029891
35	0	.0009177	.0013131	.0006413	.0021161	.0032535	.001376	.0015243	.0050487	.0004597	.0012362	.0017843	.0008564	.0031193	.0047312	.002056	.0012564	.0019557	.000807	.0016249	.0024276	.0010875	.0026482	.0039704	.0017659	.0018686	.0029145	.0011978	.0013421	.0019715	.0009135	.001429	.0023139	.0008824	.0020655	.0031084	.0013723	.0021939	.0045609	.0010547	.0040424	.0071687	.0022779	.0025922	.0042353	.001586	.0013512	.0022801	.0008005	.0182936	.0395145	.0084196	.006516	.0136864	.0030963	.0017139	.0037385	.0007852	.0024929	.004067	.0015276	.0014973	.002561	.0008752	.0007778	.0032593	.0001854	.0014968	.0027866	.0008038	.0023589	.0037002	.0015035	.0023986	.0040205	.0014305	.0030853	.0064678	.0014704	.0012964	.0026486	.0006344	.001791	.0038251	.0008381	.0026414	.0050756	.0013738	.0011039	.0016404	.0007428	.0012147	.0019748	.000747	.0010429	.0025251	.0004306	.0020545	.0031279	.0013492	.0022168	.0034481	.0014248	.0012615	.002876	.0005531	.0010997	.0016128	.0021058	.0029891
36	0	.0009259	.0013251	.0006469	.002135	.0032825	.0013883	.0015379	.0050943	.0004637	.0012473	.0018007	.0008639	.0031472	.0047739	.0020743	.0012676	.0019735	.0008141	.0016394	.002449	.0010973	.0026719	.0040057	.0017818	.0018853	.0029407	.0012085	.0013541	.0019889	.0009218	.0014418	.0023347	.0008903	.002084	.0031364	.0013845	.0022136	.0046019	.0010641	.0040785	.0072319	.0022985	.0026153	.0042728	.0016003	.0013633	.0023003	.0008078	.018456	.0398625	.0084944	.0065742	.0138087	.0031239	.0017292	.0037722	.0007922	.0025152	.0041034	.0015413	.0015107	.0025842	.0008829	.0007847	.0032883	.0001871	.0015102	.0028118	.0008109	.00238	.0037336	.0015168	.00242	.0040566	.0014433	.0031129	.0065262	.0014834	.001308	.0026727	.00064	.001807	.0038595	.0008456	.002665	.0051211	.001386	.0011138	.0016552	.0007494	.0012256	.0019926	.0007537	.0010523	.0025479	.0004344	.0020729	.0031558	.0013613	.0022366	.0034798	.0014373	.0012728	.0029019	.000558	.0010997	.0016128	.0021058	.0029891
37	0	.0009298	.0013307	.0006497	.002144	.003296	.0013944	.0015444	.0051164	.0004656	.0012526	.0018083	.0008675	.0031605	.0047937	.0020832	.001273	.0019819	.0008175	.0016464	.0024587	.0011023	.0026832	.0040219	.0017897	.0018933	.0029528	.0012137	.0013598	.0019967	.000926	.0014479	.0023445	.0008941	.0020928	.0031495	.0013904	.0022229	.0046211	.0010686	.0040957	.0072607	.0023087	.0026264	.00429	.0016074	.001369	.0023096	.0008114	.0185334	.0400264	.0085305	.0066019	.0138663	.0031372	.0017365	.0037882	.0007955	.0025258	.0041202	.0015479	.0015171	.002595	.0008867	.000788	.0033019	.0001879	.0015166	.0028237	.0008143	.0023901	.0037492	.0015233	.0024303	.0040734	.0014495	.0031261	.0065541	.0014896	.0013136	.0026842	.0006426	.0018146	.0038756	.0008492	.0026763	.0051425	.001392	.0011185	.0016621	.0007526	.0012307	.0020009	.0007569	.0010567	.0025586	.0004362	.0020816	.0031688	.0013672	.0022461	.0034949	.0014432	.0012782	.0029141	.0005603	.0010997	.0016128	.0021058	.0029891
38	0	.0009291	.0013297	.0006492	.0021423	.0032926	.0013936	.0015432	.0051129	.0004652	.0012516	.001807	.0008668	.003158	.0047894	.0020817	.001272	.0019802	.0008169	.001645	.0024559	.0011017	.002681	.0040177	.0017887	.0018917	.00295	.0012129	.0013587	.0019944	.0009256	.0014468	.0023425	.0008934	.0020911	.0031468	.0013894	.0022211	.0046172	.0010678	.0040924	.0072531	.0023075	.0026243	.0042856	.0016065	.0013679	.0023071	.0008109	.0185185	.0399929	.008524	.0065966	.0138545	.0031348	.0017351	.0037852	.0007949	.0025238	.0041164	.0015469	.0015159	.0025929	.000886	.0007874	.0032988	.0001878	.0015154	.0028214	.0008136	.0023881	.003746	.0015221	.0024283	.0040698	.0014484	.0031235	.0065492	.0014884	.0013125	.0026824	.000642	.0018132	.0038722	.0008485	.0026741	.005138	.0013909	.0011176	.0016606	.0007521	.0012297	.0019991	.0007563	.0010559	.0025566	.0004359	.00208	.0031657	.0013664	.0022443	.0034925	.0014419	.0012771	.0029117	.0005599	.0010997	.0016128	.0021058	.0029891
