age	male	risk_cons	risk_cons_uci	risk_cons_lci	risk_respiratory	risk_respiratory_uci	risk_respiratory_lci	risk_cf	risk_cf_uci	risk_cf_lci	risk_asthmacat_2	risk_asthmacat_2_uci	risk_asthmacat_2_lci	risk_asthmacat_3	risk_asthmacat_3_uci	risk_asthmacat_3_lci	risk_cardiac	risk_cardiac_uci	risk_cardiac_lci	risk_diabcat_2	risk_diabcat_2_uci	risk_diabcat_2_lci	risk_diabcat_3	risk_diabcat_3_uci	risk_diabcat_3_lci	risk_diabcat_4	risk_diabcat_4_uci	risk_diabcat_4_lci	risk_hypertension	risk_hypertension_uci	risk_hypertension_lci	risk_af	risk_af_uci	risk_af_lci	risk_dvt_pe	risk_dvt_pe_uci	risk_dvt_pe_lci	risk_pad	risk_pad_uci	risk_pad_lci	risk_cancerExhaem_2	risk_cancerExhaem_2_uci	risk_cancerExhaem_2_lci	risk_cancerExhaem_3	risk_cancerExhaem_3_uci	risk_cancerExhaem_3_lci	risk_cancerExhaem_4	risk_cancerExhaem_4_uci	risk_cancerExhaem_4_lci	risk_cancerHaem_2	risk_cancerHaem_2_uci	risk_cancerHaem_2_lci	risk_cancerHaem_3	risk_cancerHaem_3_uci	risk_cancerHaem_3_lci	risk_cancerHaem_4	risk_cancerHaem_4_uci	risk_cancerHaem_4_lci	risk_liver	risk_liver_uci	risk_liver_lci	risk_stroke	risk_stroke_uci	risk_stroke_lci	risk_dementia	risk_dementia_uci	risk_dementia_lci	risk_tia	risk_tia_uci	risk_tia_lci	risk_neuro	risk_neuro_uci	risk_neuro_lci	risk_kidneyfn_2	risk_kidneyfn_2_uci	risk_kidneyfn_2_lci	risk_kidneyfn_3	risk_kidneyfn_3_uci	risk_kidneyfn_3_lci	risk_transplant	risk_transplant_uci	risk_transplant_lci	risk_dialysis	risk_dialysis_uci	risk_dialysis_lci	risk_spleen	risk_spleen_uci	risk_spleen_lci	risk_autoimmune	risk_autoimmune_uci	risk_autoimmune_lci	risk_ibd	risk_ibd_uci	risk_ibd_lci	risk_immunosuppression	risk_immunosuppression_uci	risk_immunosuppression_lci	risk_smi	risk_smi_uci	risk_smi_lci	risk_ldr	risk_ldr_uci	risk_ldr_lci	risk_ds	risk_ds_uci	risk_ds_lci	p50	p70	p80	p90
38	1	.0011643	.0017239	.0007863	.0026588	.004225	.0016726	.0013723	.0058582	.0003209	.0012811	.001917	.000856	.0022682	.0038816	.001325	.0017588	.0027332	.0011315	.0019412	.002994	.0012584	.0036494	.0055732	.0023888	.0034667	.0054275	.0022135	.0015264	.0023061	.0010102	.001545	.0025368	.0009409	.0027548	.0043566	.0017414	.0024721	.0045499	.0013425	.0063514	.0124729	.0032293	.0022324	.0045469	.0010954	.0013782	.0027415	.0006926	.0148124	.0311133	.0070211	.0047868	.0110747	.0020653	.0023967	.004864	.0011802	.003304	.0052852	.0020647	.001746	.0030304	.0010057	.001265	.0036483	.0004383	.0013511	.0027319	.000668	.0028838	.0047509	.0017499	.0023504	.0040918	.0013496	.0077145	.014158	.0041973	.0009199	.0017745	.0004768	.0016141	.0031682	.000822	.003708	.0069606	.0019737	.001508	.00233	.0009758	.0021828	.0035422	.0013447	.005714	.0108588	.0030031	.0020563	.0032411	.0013043	.0031507	.0049511	.0020044	.0031226	.0059788	.0016297	.0007723	.0012051	.001667	.002724
39	1	.0012412	.0018372	.0008385	.0028341	.0045018	.0017836	.0014629	.006244	.0003421	.0013656	.0020432	.0009127	.0024178	.0041367	.0014126	.0018748	.0029125	.0012066	.0020693	.0031896	.0013422	.0038899	.005937	.0025477	.0036952	.0057822	.0023606	.0016271	.0024568	.0010775	.001647	.0027034	.0010032	.0029364	.0046419	.001857	.0026351	.0048488	.0014313	.0067693	.0132868	.0034433	.0023796	.0048453	.001168	.0014691	.0029216	.0007385	.0157828	.0331252	.0074849	.0051021	.0117997	.0022019	.0025547	.0051835	.0012583	.0035218	.005631	.0022017	.0018612	.0032296	.0010723	.0013485	.0038878	.0004674	.0014402	.0029115	.0007122	.003074	.0050629	.0018656	.0025054	.0043601	.0014391	.0082218	.0150841	.0044743	.0009807	.0018915	.0005083	.0017206	.0033768	.0008764	.0039524	.0074173	.0021043	.0016075	.002483	.0010405	.0023268	.003775	.0014337	.0060902	.0115715	.0032011	.0021919	.0034539	.0013908	.0033584	.0052771	.0021366	.0033284	.0063713	.0017375	.0007723	.0012051	.001667	.002724
40	1	.0013234	.0019588	.000894	.0030216	.0047986	.001902	.0015597	.006657	.0003647	.001456	.0021787	.0009729	.0025777	.0044104	.001506	.0019989	.003105	.0012866	.0022062	.0033993	.0014316	.004147	.0063273	.002717	.0039396	.0061628	.0025173	.0017349	.0026184	.0011493	.001756	.0028821	.0010697	.0031307	.0049479	.0019802	.0028094	.0051693	.0015261	.0072162	.0141584	.0036716	.0025371	.0051649	.0012454	.0015664	.0031148	.0007874	.0168196	.0352764	.0079798	.0054392	.0125759	.0023477	.0027238	.0055258	.0013416	.0037547	.006002	.0023478	.0019844	.0034432	.0011433	.0014378	.004144	.0004984	.0015356	.0031041	.0007594	.0032773	.0053977	.001989	.0026712	.0046478	.0015346	.0087642	.0160767	.0047697	.0010456	.002017	.0005419	.0018345	.0036005	.0009343	.0042137	.0079067	.0022436	.0017139	.002647	.0011095	.0024807	.0040248	.0015286	.0064923	.0123354	.0034122	.002337	.0036823	.0014828	.0035805	.005627	.0022774	.0035486	.006792	.0018525	.0007723	.0012051	.001667	.002724
41	1	.001409	.0020867	.0009513	.0032169	.0051099	.0020245	.0016607	.0070884	.0003883	.0015503	.0023212	.0010352	.0027445	.0046974	.0016028	.0021282	.0033069	.0013694	.0023489	.0036193	.0015242	.004415	.0067369	.0028923	.0041942	.0065619	.0026796	.0018471	.002788	.0012236	.0018696	.0030695	.0011385	.0033331	.005269	.0021077	.0029911	.005505	.0016243	.0076818	.0150702	.0039085	.0027012	.0054994	.0013258	.0016678	.0033169	.0008382	.0178991	.0375228	.0084932	.0057905	.0133874	.0024991	.0028999	.0058842	.0014281	.0039974	.0063912	.002499	.0021128	.0036672	.0012168	.0015308	.0044116	.0005307	.001635	.0033057	.0008083	.0034892	.0057489	.0021167	.002844	.0049492	.0016335	.0093291	.0171162	.0050757	.0011133	.0021484	.0005767	.0019532	.0038348	.0009944	.004486	.0084194	.002388	.0018248	.0028194	.0011808	.0026412	.0042869	.0016267	.0069114	.0131352	.0036311	.0024882	.003922	.0015781	.003812	.0059945	.0024231	.0037779	.0072328	.0019717	.0007723	.0012051	.001667	.002724
42	1	.0014952	.0022166	.0010085	.0034136	.0054252	.002147	.0017622	.0075238	.0004119	.0016451	.0024659	.0010974	.0029123	.0049881	.0016996	.0022584	.0035116	.001452	.0024926	.0038424	.0016166	.0046847	.0071521	.0030672	.0044504	.0069667	.0028417	.0019601	.00296	.0012977	.001984	.0032594	.0012074	.0035368	.0055946	.0022351	.003174	.0058448	.0017225	.0081502	.0159917	.0041457	.0028663	.0058377	.0014063	.0017698	.0035214	.0008891	.0189846	.0397892	.0090073	.0061439	.014207	.0026509	.0030772	.0062469	.0015146	.0042416	.0067857	.00265	.002242	.003894	.0012904	.0016245	.0046818	.0005631	.001735	.0035095	.0008574	.0037024	.0061048	.0022444	.0030178	.0052544	.0017325	.0098975	.0181677	.0053817	.0011814	.0022816	.0006115	.0020727	.004072	.0010545	.00476	.0089381	.0025324	.0019364	.0029942	.001252	.0028027	.0045527	.0017248	.007333	.013944	.0038502	.0026403	.0041654	.0016732	.0040449	.0063673	.0025685	.0040088	.0076789	.0020909	.0007723	.0012051	.001667	.002724
43	1	.0015784	.0023426	.0010633	.0036032	.0057303	.0022648	.0018602	.0079444	.0004346	.0017366	.0026062	.001157	.0030741	.0052697	.0017925	.0023839	.0037099	.0015315	.0026312	.0040584	.0017054	.0049448	.0075544	.0032353	.0046976	.0073586	.0029974	.0020691	.0031266	.0013691	.0020943	.0034433	.0012735	.0037333	.0059099	.0023574	.0033503	.0061736	.001817	.0086019	.0168824	.0043738	.0030256	.0061647	.0014838	.0018682	.003719	.0009381	.0200307	.0419765	.0095018	.0064848	.0149989	.0027969	.0032482	.0065977	.0015978	.0044772	.0071678	.0027951	.0023667	.0041136	.0013611	.0017148	.0049428	.0005943	.0018315	.0037066	.0009045	.0039081	.0064496	.0023669	.0031855	.0055496	.0018277	.0104455	.0191848	.0056758	.0012471	.0024106	.000645	.0021879	.0043015	.0011123	.0050243	.0094401	.0026712	.0020441	.0031638	.0013204	.0029585	.0048102	.0018189	.0077396	.0147256	.004061	.0027871	.0044013	.0017644	.0042696	.0067288	.002708	.0042315	.0081108	.0022056	.0007723	.0012051	.001667	.002724
44	1	.0016542	.0024572	.0011135	.0037762	.0060071	.0023728	.0019496	.008328	.0004553	.0018201	.0027339	.0012115	.0032218	.0055259	.0018774	.0024985	.0038899	.0016043	.0027575	.0042546	.0017868	.0051821	.0079198	.0033891	.004923	.0077148	.0031399	.0021685	.0032777	.0014344	.0021949	.0036106	.001334	.0039125	.0061966	.0024694	.0035112	.0064725	.0019035	.0090138	.0176924	.0045824	.0031709	.0064622	.0015546	.001958	.0038989	.0009828	.020984	.0439643	.0099534	.0067957	.0157194	.0029303	.0034042	.0069174	.0016738	.004692	.0075153	.0029278	.0024804	.0043133	.0014257	.0017973	.0051804	.0006229	.0019195	.003886	.0009477	.0040957	.0067633	.002479	.0033385	.0058179	.0019147	.0109452	.0201101	.0059445	.0013071	.0025281	.0006756	.002293	.0045107	.001165	.0052653	.0098972	.0027981	.0021423	.003318	.0013829	.0031005	.0050445	.001905	.0081103	.0154361	.0042538	.0029209	.004616	.0018477	.0044745	.0070577	.0028354	.0044346	.0085041	.0023102	.0007723	.0012051	.001667	.002724
45	1	.001718	.0025522	.0011563	.0039217	.0062361	.0024651	.0020248	.0086495	.0004728	.0018902	.0028399	.0012579	.0033459	.0057392	.0019496	.0025947	.0040389	.0016665	.0028638	.0044172	.0018561	.0053815	.0082226	.0035204	.0051125	.0080103	.0032612	.0022521	.0034025	.0014904	.0022796	.0037493	.0013856	.0040632	.0064346	.0025647	.0036465	.0067211	.001977	.00936	.0183668	.0047593	.0032931	.00671	.0016147	.0020335	.0040484	.0010209	.0217849	.0456201	.0103359	.007057	.0163203	.0030434	.0035353	.0071842	.0017381	.0048726	.0078039	.0030407	.002576	.0044794	.0014808	.0018665	.0053788	.0006469	.0019935	.0040352	.0009843	.0042534	.0070239	.0025743	.0034671	.0060408	.0019889	.0113652	.0208802	.0061725	.0013575	.0026264	.0007014	.0023814	.0046852	.0012097	.0054679	.010278	.0029057	.0022248	.0034459	.0014362	.00322	.0052391	.0019783	.008422	.0160264	.0044178	.0030335	.0047944	.0019187	.0046468	.0073311	.0029439	.0046053	.0088322	.0023988	.0007723	.0012051	.001667	.002724
46	1	.0017647	.0026202	.0011883	.004028	.0063989	.0025344	.0020798	.0088837	.0004856	.0019416	.0029158	.0012926	.0034366	.0058925	.0020033	.0026652	.0041451	.0017132	.0029415	.0045333	.0019081	.0055274	.0084387	.0036186	.005251	.0082217	.0033519	.0023132	.0034912	.0015324	.0023414	.0038487	.001424	.0041734	.006605	.0026358	.0037454	.0068998	.0020316	.0096132	.0188525	.0048907	.0033824	.0068884	.0016594	.0020887	.0041559	.0010492	.0223703	.0468153	.0106189	.0072481	.0167544	.003127	.0036312	.0073773	.0017856	.0050047	.0080107	.003125	.0026459	.0045986	.0015217	.0019172	.0055226	.0006648	.0020476	.0041426	.0010116	.0043688	.0072109	.0026453	.0035612	.0062004	.0020442	.0116723	.0214346	.0063418	.0013944	.0026974	.0007206	.002446	.0048113	.0012428	.0056161	.0105528	.0029854	.0022852	.0035374	.001476	.0033074	.0053787	.0020329	.0086499	.0164495	.00454	.0031158	.0049226	.0019715	.0047728	.0075275	.0030246	.0047302	.0090691	.0024645	.0007723	.0012051	.001667	.002724
47	1	.0017892	.0026563	.001205	.004084	.0064832	.0025716	.0021087	.0090082	.0004923	.0019686	.0029563	.0013106	.0034845	.0059739	.0020313	.0027023	.0042006	.0017379	.0029824	.0045946	.0019354	.0056042	.008553	.0036702	.005324	.0083336	.0033994	.0023454	.0035373	.0015548	.002374	.0039009	.0014443	.0042315	.0066953	.0026731	.0037975	.0069935	.0020605	.0097465	.0191087	.0049597	.0034295	.0069822	.0016829	.0021178	.004212	.0010642	.0226785	.0474483	.0107669	.0073487	.0169831	.0031711	.0036817	.0074801	.0018104	.0050743	.0081207	.0031689	.0026827	.0046615	.0015432	.0019439	.0055984	.0006742	.0020761	.0041988	.001026	.0044295	.0073099	.0026826	.0036107	.0062841	.0020735	.0118339	.0217279	.0064305	.0014138	.0027354	.0007305	.0024801	.0048785	.0012601	.0056942	.0106987	.003027	.0023171	.003586	.0014968	.0033534	.0054526	.0020615	.0087699	.0166697	.0046051	.0031592	.0049911	.001999	.0048391	.0076322	.0030666	.0047959	.0091953	.0024987	.0007723	.0012051	.001667	.002724
48	1	.0017873	.0026612	.0012003	.0040797	.0064876	.0025643	.0021065	.0090073	.0004913	.0019665	.0029617	.0013055	.0034807	.0059801	.0020249	.0026994	.0042051	.0017323	.0029793	.0046008	.0019287	.0055982	.0085654	.003657	.0053183	.0083451	.0033875	.0023429	.0035413	.0015498	.0023715	.0039046	.0014399	.0042269	.0067042	.0026638	.0037934	.0069971	.002055	.0097361	.0191182	.0049466	.0034258	.0069844	.0016788	.0021155	.0042127	.0010618	.0226545	.047471	.0107387	.0073409	.016986	.0031638	.0036778	.0074854	.0018052	.0050689	.0081316	.0031579	.0026798	.0046653	.0015387	.0019418	.0055981	.0006728	.0020739	.0041997	.0010236	.0044248	.0073178	.0026739	.0036069	.0062881	.0020677	.0118214	.0217438	.006412	.0014123	.0027379	.0007282	.0024774	.004882	.0012565	.0056881	.0107073	.0030181	.0023146	.0035913	.0014914	.0033498	.005459	.0020547	.0087606	.0166728	.0045944	.0031558	.0049988	.0019916	.0048339	.0076439	.0030553	.0047908	.0092027	.0024914	.0007723	.0012051	.001667	.002724
49	1	.0017556	.0026419	.0011665	.0040074	.0064259	.002498	.0020691	.0088759	.0004811	.0019316	.0029396	.001269	.0034191	.0059202	.0019735	.0026515	.004168	.0016863	.0029265	.0045629	.0018764	.0054991	.0084967	.0035571	.0052242	.0082741	.0032966	.0023014	.0035123	.0015076	.0023294	.003867	.0014028	.0041521	.0066458	.0025929	.0037262	.0069185	.0020054	.0095641	.0188975	.0048291	.0033651	.0069001	.0016397	.002078	.0041616	.0010371	.0222569	.0469117	.0104887	.0072111	.0167689	.0030924	.0036126	.0073987	.0017623	.0049791	.0080597	.0030742	.0026323	.0046167	.0015002	.0019074	.0055211	.0006582	.0020371	.0041485	.0009998	.0043464	.0072478	.002605	.003543	.0062215	.0020164	.0116128	.0215069	.0062559	.0013872	.0027074	.0007105	.0024335	.0048261	.0012264	.0055874	.0105895	.0029446	.0022735	.0035615	.001451	.0032904	.0054082	.0020012	.0086057	.0164754	.0044866	.0030998	.0049563	.001938	.0047483	.0075787	.0029734	.004706	.0091	.002431	.0007723	.0012051	.001667	.002724
